Iteration,Category,data_type,Min,Max,Mean,Median,STD
4,Speech,harmonic,-0.36,0.35,-0.0,0.0,0.04
228,Speech,skewness,0.06,0.06,0.06,0.06,0.0
241,Speech,skewness,0.8,0.8,0.8,0.8,0.0
17,Speech,skewness,0.69,0.69,0.69,0.69,0.0
269,Speech,harmonic,-0.14,0.2,-0.0,-0.0,0.03
228,Speech,harmonic,-0.41,0.47,0.0,-0.0,0.07
269,Speech,skewness,0.58,0.58,0.58,0.58,0.0
13,Speech,harmonic,-0.38,0.42,0.0,0.0,0.08
256,Speech,harmonic,-0.13,0.17,0.0,-0.0,0.03
242,Speech,harmonic,-0.12,0.13,-0.0,-0.0,0.02
227,Speech,skewness,0.51,0.51,0.51,0.51,0.0
255,Speech,skewness,-1.02,-1.02,-1.02,-1.02,0.0
70,Speech,harmonic,-0.26,0.37,0.0,-0.0,0.05
175,Speech,skewness,-0.1,-0.1,-0.1,-0.1,0.0
215,Speech,skewness,0.71,0.71,0.71,0.71,0.0
116,Speech,harmonic,-0.19,0.19,0.0,-0.0,0.03
116,Speech,skewness,0.18,0.18,0.18,0.18,0.0
54,Speech,skewness,0.16,0.16,0.16,0.16,0.0
117,Speech,harmonic,-0.15,0.15,0.0,-0.0,0.02
117,Speech,skewness,-0.01,-0.01,-0.01,-0.01,0.0
118,Speech,harmonic,-0.2,0.29,-0.0,-0.0,0.03
54,Speech,harmonic,-0.63,0.61,-0.0,-0.0,0.13
118,Speech,skewness,1.17,1.17,1.17,1.17,0.0
119,Speech,harmonic,-0.48,0.55,0.0,-0.0,0.09
115,Speech,skewness,0.87,0.87,0.87,0.87,0.0
119,Speech,skewness,0.58,0.58,0.58,0.58,0.0
120,Speech,harmonic,-0.09,0.13,-0.0,-0.0,0.02
120,Speech,skewness,1.0,1.0,1.0,1.0,0.0
121,Speech,harmonic,-0.36,0.34,0.0,0.0,0.06
53,Speech,harmonic,-0.33,0.24,-0.0,0.0,0.05
121,Speech,skewness,-0.66,-0.66,-0.66,-0.66,0.0
122,Speech,harmonic,-0.37,0.39,-0.0,0.0,0.05
122,Speech,skewness,-0.16,-0.16,-0.16,-0.16,0.0
52,Speech,skewness,-0.74,-0.74,-0.74,-0.74,0.0
123,Speech,harmonic,-0.66,0.75,0.0,0.0,0.13
53,Speech,skewness,-0.71,-0.71,-0.71,-0.71,0.0
123,Speech,skewness,0.18,0.18,0.18,0.18,0.0
55,Speech,harmonic,-0.29,0.15,0.0,0.0,0.05
114,Speech,skewness,0.69,0.69,0.69,0.69,0.0
107,Speech,harmonic,-0.09,0.14,0.0,-0.0,0.02
107,Speech,skewness,1.05,1.05,1.05,1.05,0.0
57,Speech,skewness,0.27,0.27,0.27,0.27,0.0
108,Speech,harmonic,-0.34,0.37,0.0,0.0,0.05
108,Speech,skewness,0.01,0.01,0.01,0.01,0.0
109,Speech,harmonic,-0.13,0.1,-0.0,0.0,0.02
57,Speech,harmonic,-0.24,0.25,-0.0,-0.0,0.05
109,Speech,skewness,-1.17,-1.17,-1.17,-1.17,0.0
110,Speech,harmonic,-0.19,0.19,0.0,0.0,0.03
115,Speech,harmonic,-0.11,0.18,-0.0,-0.0,0.03
110,Speech,skewness,0.04,0.04,0.04,0.04,0.0
111,Speech,harmonic,-0.45,0.56,0.0,0.0,0.07
111,Speech,skewness,0.13,0.13,0.13,0.13,0.0
112,Speech,harmonic,-0.11,0.15,0.0,-0.0,0.03
56,Speech,harmonic,-0.17,0.16,0.0,0.0,0.03
112,Speech,skewness,0.86,0.86,0.86,0.86,0.0
113,Speech,harmonic,-0.23,0.16,-0.0,0.0,0.03
113,Speech,skewness,-0.99,-0.99,-0.99,-0.99,0.0
55,Speech,skewness,-2.12,-2.12,-2.12,-2.12,0.0
114,Speech,harmonic,-0.16,0.23,0.0,-0.0,0.05
56,Speech,skewness,-0.03,-0.03,-0.03,-0.03,0.0
124,Speech,harmonic,-0.15,0.14,0.0,-0.0,0.02
52,Speech,harmonic,-0.21,0.16,-0.0,0.0,0.04
124,Speech,skewness,0.1,0.1,0.1,0.1,0.0
134,Speech,skewness,0.69,0.69,0.69,0.69,0.0
48,Speech,skewness,-0.96,-0.96,-0.96,-0.96,0.0
135,Speech,harmonic,-0.21,0.17,0.0,0.0,0.03
135,Speech,skewness,-0.02,-0.02,-0.02,-0.02,0.0
136,Speech,harmonic,-0.05,0.1,0.0,-0.0,0.01
48,Speech,harmonic,-0.37,0.28,-0.0,0.0,0.04
136,Speech,skewness,3.11,3.11,3.11,3.11,0.0
137,Speech,harmonic,-0.52,0.35,0.0,0.0,0.14
137,Speech,skewness,-0.58,-0.58,-0.58,-0.58,0.0
134,Speech,harmonic,-0.08,0.11,-0.0,-0.0,0.02
47,Speech,skewness,0.06,0.06,0.06,0.06,0.0
138,Speech,skewness,-0.03,-0.03,-0.03,-0.03,0.0
139,Speech,harmonic,-0.12,0.11,-0.0,0.0,0.03
47,Speech,harmonic,-0.45,0.63,-0.0,0.0,0.14
139,Speech,skewness,-0.79,-0.79,-0.79,-0.79,0.0
140,Speech,harmonic,-0.33,0.26,-0.0,0.0,0.06
140,Speech,skewness,-0.29,-0.29,-0.29,-0.29,0.0
141,Speech,harmonic,-0.22,0.23,0.0,-0.0,0.04
46,Speech,skewness,0.41,0.41,0.41,0.41,0.0
141,Speech,skewness,0.09,0.09,0.09,0.09,0.0
138,Speech,harmonic,-0.01,0.01,-0.0,-0.0,0.0
133,Speech,skewness,-0.19,-0.19,-0.19,-0.19,0.0
49,Speech,harmonic,-0.16,0.15,-0.0,0.0,0.02
133,Speech,harmonic,-0.38,0.38,0.0,-0.0,0.05
125,Speech,harmonic,-0.13,0.15,-0.0,0.0,0.03
125,Speech,skewness,-0.02,-0.02,-0.02,-0.02,0.0
51,Speech,skewness,0.88,0.88,0.88,0.88,0.0
126,Speech,harmonic,-0.14,0.14,0.0,-0.0,0.02
126,Speech,skewness,0.21,0.21,0.21,0.21,0.0
127,Speech,harmonic,-0.53,0.48,0.0,0.0,0.11
51,Speech,harmonic,-0.13,0.17,-0.0,-0.0,0.03
127,Speech,skewness,-0.36,-0.36,-0.36,-0.36,0.0
128,Speech,harmonic,-0.32,0.42,-0.0,-0.0,0.05
128,Speech,skewness,0.79,0.79,0.79,0.79,0.0
50,Speech,skewness,-0.86,-0.86,-0.86,-0.86,0.0
129,Speech,harmonic,-0.21,0.16,-0.0,0.0,0.04
129,Speech,skewness,-0.25,-0.25,-0.25,-0.25,0.0
130,Speech,harmonic,-0.19,0.19,0.0,0.0,0.02
50,Speech,harmonic,-0.13,0.12,-0.0,0.0,0.02
130,Speech,skewness,-0.04,-0.04,-0.04,-0.04,0.0
131,Speech,harmonic,-0.21,0.13,-0.0,0.0,0.03
131,Speech,skewness,-1.31,-1.31,-1.31,-1.31,0.0
49,Speech,skewness,-0.61,-0.61,-0.61,-0.61,0.0
132,Speech,harmonic,-0.79,0.68,0.0,0.0,0.13
132,Speech,skewness,0.12,0.12,0.12,0.12,0.0
106,Speech,skewness,-2.22,-2.22,-2.22,-2.22,0.0
142,Speech,harmonic,-0.7,0.65,0.0,0.0,0.17
58,Speech,harmonic,-0.3,0.32,-0.0,-0.0,0.06
105,Speech,skewness,-0.76,-0.76,-0.76,-0.76,0.0
79,Speech,skewness,-0.9,-0.9,-0.9,-0.9,0.0
80,Speech,harmonic,-0.33,0.26,-0.0,-0.0,0.07
80,Speech,skewness,-0.26,-0.26,-0.26,-0.26,0.0
66,Speech,skewness,-0.19,-0.19,-0.19,-0.19,0.0
81,Speech,harmonic,-0.17,0.12,-0.0,-0.0,0.02
81,Speech,skewness,-0.96,-0.96,-0.96,-0.96,0.0
82,Speech,harmonic,-0.32,0.26,-0.0,0.0,0.04
66,Speech,harmonic,-0.2,0.18,0.0,0.0,0.03
82,Speech,skewness,-0.96,-0.96,-0.96,-0.96,0.0
67,Speech,harmonic,-0.23,0.27,-0.0,0.0,0.04
83,Speech,harmonic,-0.25,0.25,0.0,0.0,0.04
65,Speech,skewness,0.01,0.01,0.01,0.01,0.0
84,Speech,harmonic,-0.33,0.34,-0.0,-0.0,0.07
84,Speech,skewness,0.07,0.07,0.07,0.07,0.0
85,Speech,harmonic,-0.39,0.42,0.0,-0.0,0.08
65,Speech,harmonic,-0.29,0.29,-0.0,-0.0,0.07
85,Speech,skewness,0.16,0.16,0.16,0.16,0.0
86,Speech,harmonic,-0.23,0.22,0.0,-0.0,0.03
86,Speech,skewness,-0.09,-0.09,-0.09,-0.09,0.0
64,Speech,skewness,0.2,0.2,0.2,0.2,0.0
83,Speech,skewness,-0.03,-0.03,-0.03,-0.03,0.0
87,Speech,harmonic,-0.28,0.31,0.0,-0.0,0.05
79,Speech,harmonic,-0.58,0.29,0.0,0.01,0.13
78,Speech,harmonic,-0.24,0.21,0.0,-0.0,0.06
70,Speech,skewness,1.0,1.0,1.0,1.0,0.0
71,Speech,harmonic,-0.27,0.4,0.0,-0.0,0.04
71,Speech,skewness,1.09,1.09,1.09,1.09,0.0
69,Speech,skewness,1.05,1.05,1.05,1.05,0.0
72,Speech,harmonic,-0.73,0.75,0.0,0.0,0.19
72,Speech,skewness,-0.23,-0.23,-0.23,-0.23,0.0
73,Speech,harmonic,-0.21,0.21,-0.0,0.0,0.04
69,Speech,harmonic,-0.12,0.16,0.0,-0.0,0.02
73,Speech,skewness,-0.12,-0.12,-0.12,-0.12,0.0
78,Speech,skewness,0.15,0.15,0.15,0.15,0.0
74,Speech,harmonic,-0.48,0.52,0.0,-0.0,0.06
68,Speech,skewness,1.94,1.94,1.94,1.94,0.0
75,Speech,harmonic,-0.23,0.14,0.0,0.0,0.03
75,Speech,skewness,-0.4,-0.4,-0.4,-0.4,0.0
76,Speech,harmonic,-0.29,0.22,0.0,0.0,0.04
68,Speech,harmonic,-0.12,0.21,-0.0,-0.0,0.02
76,Speech,skewness,-0.94,-0.94,-0.94,-0.94,0.0
77,Speech,harmonic,-0.46,0.44,-0.0,-0.0,0.08
77,Speech,skewness,0.0,0.0,0.0,0.0,0.0
67,Speech,skewness,-0.06,-0.06,-0.06,-0.06,0.0
74,Speech,skewness,0.93,0.93,0.93,0.93,0.0
87,Speech,skewness,0.24,0.24,0.24,0.24,0.0
88,Speech,harmonic,-0.05,0.08,0.0,-0.0,0.01
64,Speech,harmonic,-0.19,0.19,0.0,-0.0,0.03
98,Speech,harmonic,-0.17,0.35,-0.0,-0.0,0.04
98,Speech,skewness,1.48,1.48,1.48,1.48,0.0
60,Speech,skewness,-0.37,-0.37,-0.37,-0.37,0.0
99,Speech,harmonic,-0.38,0.44,-0.0,-0.0,0.1
99,Speech,skewness,0.47,0.47,0.47,0.47,0.0
100,Speech,harmonic,-0.37,0.42,-0.0,-0.0,0.06
60,Speech,harmonic,-0.15,0.11,-0.0,0.0,0.02
100,Speech,skewness,0.96,0.96,0.96,0.96,0.0
101,Speech,harmonic,-0.37,0.33,0.0,0.0,0.05
97,Speech,skewness,0.81,0.81,0.81,0.81,0.0
101,Speech,skewness,-0.01,-0.01,-0.01,-0.01,0.0
102,Speech,harmonic,-0.11,0.12,0.0,-0.0,0.02
102,Speech,skewness,0.15,0.15,0.15,0.15,0.0
103,Speech,harmonic,-0.47,0.47,-0.0,-0.0,0.08
59,Speech,harmonic,-0.33,0.3,-0.0,0.0,0.05
103,Speech,skewness,0.39,0.39,0.39,0.39,0.0
104,Speech,harmonic,-0.26,0.25,-0.0,0.0,0.07
104,Speech,skewness,-0.09,-0.09,-0.09,-0.09,0.0
58,Speech,skewness,0.25,0.25,0.25,0.25,0.0
105,Speech,harmonic,-0.38,0.22,-0.0,0.0,0.08
59,Speech,skewness,-0.46,-0.46,-0.46,-0.46,0.0
61,Speech,harmonic,-0.38,0.64,0.0,-0.0,0.14
97,Speech,harmonic,-0.33,0.44,-0.0,-0.0,0.06
96,Speech,skewness,0.88,0.88,0.88,0.88,0.0
88,Speech,skewness,1.05,1.05,1.05,1.05,0.0
89,Speech,harmonic,-0.11,0.12,0.0,0.0,0.02
89,Speech,skewness,-0.52,-0.52,-0.52,-0.52,0.0
63,Speech,skewness,1.23,1.23,1.23,1.23,0.0
90,Speech,harmonic,-0.23,0.21,0.0,-0.0,0.03
90,Speech,skewness,0.34,0.34,0.34,0.34,0.0
91,Speech,harmonic,-0.21,0.32,-0.0,-0.0,0.04
63,Speech,harmonic,-0.22,0.31,0.0,-0.0,0.05
91,Speech,skewness,0.91,0.91,0.91,0.91,0.0
92,Speech,harmonic,-0.6,0.51,0.0,0.0,0.1
92,Speech,skewness,-0.58,-0.58,-0.58,-0.58,0.0
62,Speech,skewness,-0.08,-0.08,-0.08,-0.08,0.0
93,Speech,harmonic,-0.46,0.46,-0.0,0.0,0.06
93,Speech,skewness,-0.1,-0.1,-0.1,-0.1,0.0
94,Speech,harmonic,-0.22,0.19,-0.0,0.0,0.04
62,Speech,harmonic,-0.42,0.42,0.0,-0.0,0.05
94,Speech,skewness,-0.48,-0.48,-0.48,-0.48,0.0
95,Speech,harmonic,-0.05,0.06,-0.0,-0.0,0.01
95,Speech,skewness,-0.03,-0.03,-0.03,-0.03,0.0
61,Speech,skewness,0.97,0.97,0.97,0.97,0.0
96,Speech,harmonic,-0.17,0.24,0.0,-0.0,0.05
106,Speech,harmonic,-0.33,0.15,-0.0,0.0,0.03
142,Speech,skewness,-0.14,-0.14,-0.14,-0.14,0.0
46,Speech,harmonic,-0.23,0.3,0.0,-0.0,0.05
143,Speech,harmonic,-0.22,0.27,0.0,-0.0,0.05
189,Speech,skewness,1.26,1.26,1.26,1.26,0.0
190,Speech,harmonic,-0.32,0.29,0.0,0.0,0.08
190,Speech,skewness,0.04,0.04,0.04,0.04,0.0
30,Speech,harmonic,-0.2,0.19,-0.0,0.0,0.03
191,Speech,harmonic,-0.09,0.09,0.0,0.0,0.01
191,Speech,skewness,0.05,0.05,0.05,0.05,0.0
192,Speech,harmonic,-0.21,0.18,0.0,0.0,0.04
29,Speech,skewness,0.21,0.21,0.21,0.21,0.0
192,Speech,skewness,-0.47,-0.47,-0.47,-0.47,0.0
30,Speech,skewness,-0.67,-0.67,-0.67,-0.67,0.0
193,Speech,harmonic,-0.12,0.13,0.0,0.0,0.02
29,Speech,harmonic,-0.42,0.41,0.0,-0.0,0.08
194,Speech,harmonic,-0.18,0.2,-0.0,0.0,0.03
194,Speech,skewness,-0.1,-0.1,-0.1,-0.1,0.0
195,Speech,harmonic,-0.11,0.22,-0.0,-0.0,0.04
28,Speech,skewness,-0.23,-0.23,-0.23,-0.23,0.0
195,Speech,skewness,1.64,1.64,1.64,1.64,0.0
196,Speech,harmonic,-0.28,0.39,0.0,-0.0,0.08
196,Speech,skewness,0.9,0.9,0.9,0.9,0.0
28,Speech,harmonic,-0.32,0.38,-0.0,0.0,0.06
193,Speech,skewness,-0.02,-0.02,-0.02,-0.02,0.0
197,Speech,harmonic,-0.83,0.74,0.0,0.0,0.23
189,Speech,harmonic,-0.11,0.21,-0.0,-0.0,0.04
188,Speech,harmonic,-0.14,0.12,0.0,0.0,0.02
180,Speech,skewness,0.43,0.43,0.43,0.43,0.0
181,Speech,harmonic,-0.24,0.22,-0.0,-0.0,0.03
181,Speech,skewness,-0.1,-0.1,-0.1,-0.1,0.0
33,Speech,harmonic,-0.61,0.64,-0.0,0.0,0.14
182,Speech,harmonic,-0.15,0.15,0.0,-0.0,0.02
182,Speech,skewness,0.12,0.12,0.12,0.12,0.0
183,Speech,harmonic,-0.42,0.46,0.0,-0.0,0.09
32,Speech,skewness,-0.29,-0.29,-0.29,-0.29,0.0
183,Speech,skewness,0.58,0.58,0.58,0.58,0.0
188,Speech,skewness,-0.16,-0.16,-0.16,-0.16,0.0
184,Speech,harmonic,-0.24,0.4,-0.0,-0.0,0.07
32,Speech,harmonic,-0.58,0.47,-0.0,0.0,0.11
185,Speech,harmonic,-0.24,0.22,-0.0,0.0,0.03
185,Speech,skewness,-0.14,-0.14,-0.14,-0.14,0.0
186,Speech,harmonic,-0.4,0.35,-0.0,0.0,0.09
31,Speech,skewness,0.15,0.15,0.15,0.15,0.0
186,Speech,skewness,-0.32,-0.32,-0.32,-0.32,0.0
187,Speech,harmonic,-0.29,0.24,0.0,0.0,0.04
187,Speech,skewness,-0.31,-0.31,-0.31,-0.31,0.0
31,Speech,harmonic,-0.06,0.07,-0.0,-0.0,0.01
184,Speech,skewness,1.46,1.46,1.46,1.46,0.0
197,Speech,skewness,-0.54,-0.54,-0.54,-0.54,0.0
198,Speech,harmonic,-0.18,0.19,0.0,-0.0,0.03
27,Speech,skewness,-0.14,-0.14,-0.14,-0.14,0.0
208,Speech,harmonic,-0.11,0.16,-0.0,-0.0,0.03
208,Speech,skewness,0.14,0.14,0.14,0.14,0.0
24,Speech,harmonic,-0.09,0.15,-0.0,-0.0,0.02
209,Speech,harmonic,-0.27,0.3,-0.0,-0.0,0.07
209,Speech,skewness,0.0,0.0,0.0,0.0,0.0
210,Speech,harmonic,-0.2,0.27,0.0,-0.0,0.05
23,Speech,skewness,0.0,0.0,0.0,0.0,0.0
210,Speech,skewness,0.6,0.6,0.6,0.6,0.0
211,Speech,harmonic,-0.09,0.08,0.0,-0.0,0.01
207,Speech,skewness,-0.74,-0.74,-0.74,-0.74,0.0
211,Speech,skewness,-0.29,-0.29,-0.29,-0.29,0.0
212,Speech,harmonic,-0.26,0.22,0.0,0.0,0.05
212,Speech,skewness,-0.53,-0.53,-0.53,-0.53,0.0
213,Speech,harmonic,-0.28,0.32,-0.0,-0.0,0.04
22,Speech,skewness,0.05,0.05,0.05,0.05,0.0
213,Speech,skewness,0.24,0.24,0.24,0.24,0.0
214,Speech,harmonic,-0.54,0.59,-0.0,-0.0,0.14
214,Speech,skewness,0.1,0.1,0.1,0.1,0.0
22,Speech,harmonic,-0.69,0.71,0.0,0.0,0.12
215,Speech,harmonic,-0.19,0.24,-0.0,-0.0,0.05
23,Speech,harmonic,-0.22,0.23,0.0,0.0,0.04
24,Speech,skewness,1.04,1.04,1.04,1.04,0.0
207,Speech,harmonic,-0.5,0.33,-0.0,0.01,0.15
206,Speech,skewness,-1.02,-1.02,-1.02,-1.02,0.0
198,Speech,skewness,0.58,0.58,0.58,0.58,0.0
199,Speech,harmonic,-0.21,0.13,0.0,0.0,0.04
199,Speech,skewness,-1.15,-1.15,-1.15,-1.15,0.0
27,Speech,harmonic,-0.05,0.05,-0.0,-0.0,0.01
200,Speech,harmonic,-0.3,0.27,-0.0,0.0,0.07
200,Speech,skewness,-0.56,-0.56,-0.56,-0.56,0.0
201,Speech,harmonic,-0.3,0.4,0.0,-0.0,0.06
26,Speech,skewness,0.43,0.43,0.43,0.43,0.0
201,Speech,skewness,0.54,0.54,0.54,0.54,0.0
202,Speech,harmonic,-0.41,0.48,-0.0,-0.0,0.08
202,Speech,skewness,0.11,0.11,0.11,0.11,0.0
26,Speech,harmonic,-0.25,0.26,0.0,-0.0,0.06
203,Speech,harmonic,-0.56,0.27,-0.06,-0.06,0.1
203,Speech,skewness,-1.03,-1.03,-1.03,-1.03,0.0
204,Speech,harmonic,-0.24,0.25,-0.0,0.0,0.03
25,Speech,skewness,-0.23,-0.23,-0.23,-0.23,0.0
204,Speech,skewness,-0.45,-0.45,-0.45,-0.45,0.0
205,Speech,harmonic,-0.25,0.25,0.0,-0.0,0.06
205,Speech,skewness,0.29,0.29,0.29,0.29,0.0
25,Speech,harmonic,-0.51,0.41,-0.0,0.0,0.09
206,Speech,harmonic,-0.17,0.13,-0.0,0.0,0.02
33,Speech,skewness,-0.02,-0.02,-0.02,-0.02,0.0
180,Speech,harmonic,-0.24,0.28,0.0,-0.0,0.04
179,Speech,skewness,0.19,0.19,0.19,0.19,0.0
179,Speech,harmonic,-0.61,0.62,-0.0,-0.0,0.14
153,Speech,harmonic,-0.16,0.17,0.0,-0.0,0.03
42,Speech,skewness,-0.95,-0.95,-0.95,-0.95,0.0
153,Speech,skewness,0.19,0.19,0.19,0.19,0.0
154,Speech,harmonic,-0.22,0.22,0.0,-0.0,0.03
154,Speech,skewness,0.26,0.26,0.26,0.26,0.0
42,Speech,harmonic,-0.45,0.17,-0.06,-0.05,0.07
155,Speech,harmonic,-0.2,0.19,0.0,0.0,0.04
155,Speech,skewness,0.15,0.15,0.15,0.15,0.0
156,Speech,harmonic,-0.12,0.19,0.0,-0.0,0.04
152,Speech,skewness,-0.13,-0.13,-0.13,-0.13,0.0
41,Speech,skewness,0.33,0.33,0.33,0.33,0.0
157,Speech,harmonic,-0.69,0.52,0.0,0.0,0.08
157,Speech,skewness,-0.17,-0.17,-0.17,-0.17,0.0
41,Speech,harmonic,-0.27,0.3,-0.0,-0.0,0.03
158,Speech,harmonic,-0.28,0.28,0.0,-0.0,0.05
158,Speech,skewness,0.37,0.37,0.37,0.37,0.0
159,Speech,harmonic,-0.18,0.21,-0.0,-0.0,0.03
40,Speech,skewness,0.87,0.87,0.87,0.87,0.0
159,Speech,skewness,0.63,0.63,0.63,0.63,0.0
160,Speech,harmonic,-0.14,0.11,0.0,0.0,0.02
156,Speech,skewness,0.98,0.98,0.98,0.98,0.0
152,Speech,harmonic,-0.05,0.06,-0.0,0.0,0.01
43,Speech,harmonic,-0.43,0.43,-0.0,-0.0,0.08
151,Speech,skewness,0.41,0.41,0.41,0.41,0.0
143,Speech,skewness,0.77,0.77,0.77,0.77,0.0
144,Speech,harmonic,-0.07,0.07,-0.0,-0.0,0.01
45,Speech,skewness,0.47,0.47,0.47,0.47,0.0
144,Speech,skewness,0.42,0.42,0.42,0.42,0.0
145,Speech,harmonic,-0.22,0.29,0.0,-0.0,0.05
145,Speech,skewness,1.01,1.01,1.01,1.01,0.0
45,Speech,harmonic,-0.15,0.25,0.0,-0.0,0.03
146,Speech,harmonic,-0.18,0.15,0.0,-0.0,0.04
146,Speech,skewness,-0.17,-0.17,-0.17,-0.17,0.0
147,Speech,harmonic,-0.25,0.16,0.0,0.0,0.04
44,Speech,skewness,0.36,0.36,0.36,0.36,0.0
147,Speech,skewness,-1.44,-1.44,-1.44,-1.44,0.0
148,Speech,harmonic,-0.14,0.13,-0.0,-0.0,0.03
148,Speech,skewness,-0.0,-0.0,-0.0,-0.0,0.0
44,Speech,harmonic,-0.3,0.37,0.0,-0.0,0.07
149,Speech,harmonic,-0.11,0.1,-0.0,0.0,0.01
149,Speech,skewness,-0.15,-0.15,-0.15,-0.15,0.0
150,Speech,harmonic,-0.1,0.11,0.0,-0.0,0.02
43,Speech,skewness,0.08,0.08,0.08,0.08,0.0
150,Speech,skewness,0.26,0.26,0.26,0.26,0.0
151,Speech,harmonic,-0.18,0.2,-0.0,-0.0,0.03
160,Speech,skewness,-0.78,-0.78,-0.78,-0.78,0.0
216,Speech,harmonic,-0.29,0.2,0.0,0.0,0.04
40,Speech,harmonic,-0.21,0.28,-0.0,-0.0,0.04
161,Speech,skewness,0.16,0.16,0.16,0.16,0.0
36,Speech,skewness,1.25,1.25,1.25,1.25,0.0
171,Speech,skewness,0.87,0.87,0.87,0.87,0.0
172,Speech,harmonic,-0.1,0.1,0.0,0.0,0.02
172,Speech,skewness,-0.42,-0.42,-0.42,-0.42,0.0
36,Speech,harmonic,-0.3,0.44,0.0,-0.0,0.05
173,Speech,harmonic,-0.08,0.05,-0.0,0.0,0.01
173,Speech,skewness,-0.56,-0.56,-0.56,-0.56,0.0
174,Speech,harmonic,-0.18,0.27,0.0,-0.0,0.06
35,Speech,skewness,-0.08,-0.08,-0.08,-0.08,0.0
171,Speech,harmonic,-0.34,0.52,0.0,-0.01,0.12
174,Speech,skewness,0.86,0.86,0.86,0.86,0.0
35,Speech,harmonic,-0.22,0.21,-0.0,0.0,0.04
176,Speech,harmonic,-0.16,0.21,0.0,-0.0,0.05
176,Speech,skewness,0.73,0.73,0.73,0.73,0.0
177,Speech,harmonic,-0.12,0.16,0.0,-0.0,0.02
34,Speech,skewness,-0.25,-0.25,-0.25,-0.25,0.0
177,Speech,skewness,0.28,0.28,0.28,0.28,0.0
178,Speech,harmonic,-0.2,0.19,0.0,0.0,0.04
178,Speech,skewness,-0.23,-0.23,-0.23,-0.23,0.0
34,Speech,harmonic,-0.2,0.2,0.0,0.0,0.03
175,Speech,harmonic,-0.39,0.37,-0.0,0.0,0.1
170,Speech,skewness,-0.06,-0.06,-0.06,-0.06,0.0
170,Speech,harmonic,-0.42,0.45,-0.0,-0.0,0.08
37,Speech,harmonic,-0.34,0.42,0.0,0.0,0.09
162,Speech,harmonic,-0.24,0.22,-0.0,0.0,0.03
39,Speech,skewness,-0.16,-0.16,-0.16,-0.16,0.0
162,Speech,skewness,-0.74,-0.74,-0.74,-0.74,0.0
163,Speech,harmonic,-0.19,0.17,-0.0,0.0,0.03
163,Speech,skewness,-0.52,-0.52,-0.52,-0.52,0.0
39,Speech,harmonic,-0.34,0.36,0.0,-0.0,0.05
164,Speech,harmonic,-0.0,0.0,-0.0,-0.0,0.0
164,Speech,skewness,0.11,0.11,0.11,0.11,0.0
165,Speech,harmonic,-0.21,0.25,-0.0,-0.0,0.04
38,Speech,skewness,-0.54,-0.54,-0.54,-0.54,0.0
165,Speech,skewness,0.17,0.17,0.17,0.17,0.0
166,Speech,harmonic,-0.2,0.15,0.0,0.0,0.04
166,Speech,skewness,-0.01,-0.01,-0.01,-0.01,0.0
38,Speech,harmonic,-0.23,0.22,-0.0,0.0,0.04
167,Speech,harmonic,-0.28,0.32,0.0,-0.0,0.04
167,Speech,skewness,0.41,0.41,0.41,0.41,0.0
168,Speech,harmonic,-0.09,0.12,0.0,-0.0,0.02
37,Speech,skewness,0.14,0.14,0.14,0.14,0.0
168,Speech,skewness,0.74,0.74,0.74,0.74,0.0
169,Speech,harmonic,-0.38,0.46,-0.0,-0.0,0.08
169,Speech,skewness,0.4,0.4,0.4,0.4,0.0
161,Speech,harmonic,-0.55,0.57,-0.0,-0.0,0.07
0,Speech,harmonic,-0.57,0.55,-0.0,0.0,0.1
