Iteration,Category,data_type,Min,Max,Mean,Median,STD
268,Music,harmonic,-0.88,0.85,0.0,0.01,0.3
98,Music,percussive,-0.38,0.33,-0.0,0.0,0.06
99,Music,harmonic,-0.56,0.56,0.0,-0.0,0.11
267,Music,percussive,-0.8,0.82,-0.0,-0.0,0.22
99,Music,percussive,-0.37,0.37,0.0,0.0,0.04
60,Music,harmonic,-0.63,0.58,-0.0,0.0,0.17
100,Music,harmonic,-0.49,0.5,0.0,0.0,0.14
267,Music,harmonic,-0.72,0.67,-0.0,-0.0,0.15
100,Music,percussive,-0.91,0.9,-0.0,0.0,0.16
101,Music,harmonic,-0.28,0.32,0.0,-0.0,0.06
59,Music,percussive,-0.35,0.41,-0.0,-0.0,0.06
4,Music,percussive,-0.55,0.51,-0.0,-0.0,0.07
101,Music,percussive,-0.08,0.08,-0.0,-0.0,0.01
266,Music,percussive,-0.43,0.43,-0.0,-0.0,0.08
102,Music,harmonic,-0.48,0.58,-0.0,-0.0,0.12
4,Music,harmonic,-0.24,0.24,-0.0,-0.0,0.04
102,Music,percussive,-0.54,0.55,-0.0,-0.0,0.07
97,Music,percussive,-0.04,0.06,0.0,0.0,0.01
97,Music,harmonic,-0.18,0.26,-0.0,-0.02,0.08
92,Music,percussive,-0.68,0.52,0.0,-0.0,0.06
270,Music,percussive,-0.54,0.4,-0.0,-0.0,0.06
93,Music,harmonic,-0.37,0.35,-0.0,-0.0,0.09
93,Music,percussive,-0.16,0.12,-0.0,-0.0,0.02
62,Music,harmonic,-0.52,0.5,0.0,-0.0,0.12
270,Music,harmonic,-0.36,0.41,-0.0,-0.0,0.09
94,Music,harmonic,-0.41,0.42,0.0,0.0,0.1
3,Music,percussive,-0.79,0.83,0.0,0.0,0.08
94,Music,percussive,-0.18,0.24,-0.0,0.0,0.03
269,Music,percussive,-0.09,0.1,-0.0,-0.0,0.01
95,Music,harmonic,-0.62,0.73,-0.0,-0.01,0.15
61,Music,percussive,-0.23,0.17,-0.0,0.0,0.03
95,Music,percussive,-0.82,0.94,0.0,-0.0,0.12
269,Music,harmonic,-0.13,0.14,-0.0,0.0,0.03
96,Music,harmonic,-0.22,0.18,-0.0,0.0,0.05
96,Music,percussive,-0.07,0.09,-0.0,-0.0,0.0
61,Music,harmonic,-0.49,0.45,-0.0,-0.0,0.12
268,Music,percussive,-0.72,0.65,-0.0,0.0,0.12
59,Music,harmonic,-0.44,0.32,0.0,-0.0,0.09
266,Music,harmonic,-0.2,0.26,-0.0,-0.0,0.04
103,Music,harmonic,-0.55,0.67,0.0,0.0,0.12
263,Music,harmonic,-0.69,0.77,0.0,0.0,0.15
109,Music,percussive,-0.4,0.39,-0.0,0.0,0.04
110,Music,harmonic,-0.35,0.24,-0.0,0.01,0.08
56,Music,percussive,-0.23,0.22,-0.0,-0.0,0.02
110,Music,percussive,-0.41,0.39,-0.0,0.0,0.05
262,Music,percussive,-0.44,0.49,-0.0,0.0,0.1
111,Music,harmonic,-0.38,0.41,-0.0,0.0,0.11
6,Music,harmonic,-0.9,0.98,0.0,-0.0,0.21
111,Music,percussive,-0.15,0.18,-0.0,-0.0,0.02
56,Music,harmonic,-0.53,0.49,-0.0,-0.0,0.08
262,Music,harmonic,-0.27,0.27,-0.0,-0.0,0.06
112,Music,harmonic,-0.78,0.77,0.0,-0.01,0.32
112,Music,percussive,-0.64,0.72,0.0,0.0,0.11
261,Music,percussive,-0.59,0.87,0.0,0.0,0.07
113,Music,harmonic,-0.64,0.72,-0.0,-0.0,0.14
55,Music,percussive,-0.56,0.49,-0.0,0.0,0.07
113,Music,percussive,-0.26,0.26,-0.0,-0.0,0.05
109,Music,harmonic,-0.48,0.51,-0.0,-0.0,0.11
57,Music,harmonic,-0.32,0.34,-0.0,0.0,0.07
108,Music,percussive,-0.87,0.94,0.0,-0.0,0.2
263,Music,percussive,-0.3,0.32,0.0,0.0,0.03
103,Music,percussive,-0.08,0.07,0.0,0.0,0.01
265,Music,percussive,-0.25,0.32,0.0,-0.0,0.04
104,Music,harmonic,-0.27,0.3,0.0,0.0,0.07
58,Music,percussive,-0.15,0.21,0.0,0.0,0.02
104,Music,percussive,-0.09,0.07,-0.0,-0.0,0.01
5,Music,harmonic,-0.05,0.05,0.0,0.0,0.01
265,Music,harmonic,-0.51,0.51,0.0,0.0,0.13
105,Music,harmonic,-0.52,0.53,0.0,-0.0,0.15
62,Music,percussive,-0.85,0.84,-0.0,0.0,0.17
58,Music,harmonic,-0.4,0.41,-0.0,-0.01,0.1
264,Music,percussive,-0.16,0.17,0.0,0.0,0.02
106,Music,percussive,-0.15,0.17,0.0,0.0,0.01
107,Music,harmonic,-0.1,0.1,-0.0,-0.0,0.02
57,Music,percussive,-0.77,0.54,-0.0,0.0,0.07
264,Music,harmonic,-0.56,0.47,0.0,0.0,0.1
107,Music,percussive,-0.27,0.33,0.0,-0.0,0.03
5,Music,percussive,-0.19,0.2,0.0,-0.0,0.03
108,Music,harmonic,-0.53,0.61,0.0,-0.0,0.15
106,Music,harmonic,-0.28,0.3,0.0,-0.0,0.06
261,Music,harmonic,-0.69,0.8,0.0,-0.0,0.21
92,Music,harmonic,-0.42,0.34,-0.0,-0.0,0.09
271,Music,harmonic,-0.62,0.63,0.0,0.0,0.15
278,Music,harmonic,-0.01,0.02,-0.0,-0.0,0.0
76,Music,harmonic,-0.91,0.83,0.0,-0.0,0.21
76,Music,percussive,-0.68,0.62,0.0,0.0,0.1
277,Music,percussive,-0.36,0.48,0.0,0.0,0.05
77,Music,harmonic,-0.68,0.55,0.0,-0.0,0.13
67,Music,percussive,-0.75,0.68,-0.0,-0.0,0.15
77,Music,percussive,-0.62,0.72,-0.0,-0.0,0.08
1,Music,harmonic,-0.39,0.42,0.0,-0.0,0.1
277,Music,harmonic,-0.35,0.43,0.0,-0.0,0.1
78,Music,harmonic,-0.55,0.54,0.0,-0.0,0.12
78,Music,percussive,-0.32,0.29,-0.0,-0.0,0.03
67,Music,harmonic,-0.77,0.65,0.0,-0.0,0.18
79,Music,harmonic,-0.74,0.72,-0.0,-0.0,0.2
276,Music,percussive,-0.51,0.43,0.0,0.0,0.07
79,Music,percussive,-0.54,0.48,-0.0,0.0,0.07
80,Music,harmonic,-0.66,0.64,-0.0,-0.0,0.13
66,Music,percussive,-0.37,0.41,0.0,-0.0,0.04
68,Music,harmonic,-0.26,0.32,0.0,-0.0,0.08
276,Music,harmonic,-0.53,0.51,0.0,0.0,0.22
75,Music,percussive,-0.83,0.84,-0.0,-0.0,0.2
278,Music,percussive,-0.0,0.01,-0.0,-0.0,0.0
70,Music,percussive,-0.72,0.63,0.0,0.0,0.1
0,Music,harmonic,-0.72,0.74,-0.0,0.0,0.14
71,Music,harmonic,-0.79,0.8,0.0,-0.01,0.23
69,Music,percussive,-0.74,0.69,-0.0,0.0,0.08
280,Music,harmonic,-0.58,0.51,0.0,-0.0,0.11
71,Music,percussive,-0.67,0.81,-0.0,0.0,0.13
72,Music,harmonic,-0.4,0.29,-0.0,-0.0,0.07
279,Music,percussive,-0.1,0.1,0.0,0.0,0.01
72,Music,percussive,-0.1,0.05,-0.0,0.0,0.0
69,Music,harmonic,-0.36,0.34,-0.0,-0.0,0.07
73,Music,harmonic,-0.75,0.78,-0.0,-0.0,0.19
279,Music,harmonic,-0.5,0.49,0.01,0.01,0.11
73,Music,percussive,-0.85,0.83,-0.0,-0.0,0.16
74,Music,harmonic,-0.41,0.46,-0.0,-0.01,0.12
68,Music,percussive,-0.6,0.62,-0.0,-0.0,0.08
0,Music,percussive,-0.86,0.77,0.0,0.0,0.16
74,Music,percussive,-0.23,0.3,-0.0,0.0,0.03
75,Music,harmonic,-0.79,0.8,-0.0,-0.0,0.2
80,Music,percussive,-0.82,0.82,-0.0,-0.0,0.21
1,Music,percussive,-0.77,0.74,-0.0,-0.0,0.12
81,Music,harmonic,-0.6,0.54,-0.04,-0.03,0.15
87,Music,harmonic,-0.45,0.56,-0.0,0.0,0.1
87,Music,percussive,-0.22,0.2,0.0,0.0,0.04
64,Music,harmonic,-0.71,0.62,-0.0,0.0,0.2
2,Music,percussive,-0.81,0.72,0.0,-0.0,0.11
88,Music,harmonic,-0.89,0.87,0.0,-0.0,0.32
272,Music,percussive,-0.72,0.81,-0.01,-0.0,0.1
88,Music,percussive,-0.3,0.21,0.0,0.0,0.03
89,Music,harmonic,-0.19,0.17,-0.0,0.0,0.03
63,Music,percussive,-0.71,0.77,-0.0,-0.0,0.09
272,Music,harmonic,-0.41,0.33,-0.06,-0.07,0.11
89,Music,percussive,-0.08,0.08,-0.0,0.0,0.02
90,Music,harmonic,-0.59,0.55,-0.0,0.0,0.12
271,Music,percussive,-0.46,0.51,0.0,-0.0,0.08
90,Music,percussive,-0.65,0.62,-0.0,0.0,0.13
63,Music,harmonic,-0.62,0.77,-0.0,-0.01,0.18
91,Music,harmonic,-0.19,0.19,-0.0,-0.0,0.05
3,Music,harmonic,-0.5,0.56,0.0,-0.0,0.15
273,Music,harmonic,-0.17,0.16,0.0,-0.0,0.04
86,Music,percussive,-0.14,0.08,-0.0,-0.0,0.01
64,Music,percussive,-0.57,0.61,-0.0,-0.0,0.1
86,Music,harmonic,-0.45,0.49,-0.0,-0.0,0.13
275,Music,percussive,-0.09,0.09,-0.0,-0.0,0.01
81,Music,percussive,-0.41,0.44,-0.0,-0.0,0.07
66,Music,harmonic,-0.36,0.37,0.0,-0.0,0.15
82,Music,harmonic,-0.51,0.47,-0.0,0.0,0.13
275,Music,harmonic,-0.37,0.44,0.0,-0.0,0.1
82,Music,percussive,-0.16,0.16,-0.0,-0.0,0.02
83,Music,harmonic,-0.0,0.0,-0.0,-0.0,0.0
65,Music,percussive,-0.42,0.42,0.0,-0.0,0.04
91,Music,percussive,-0.07,0.08,-0.0,0.0,0.01
83,Music,percussive,-0.0,0.0,-0.0,0.0,0.0
84,Music,harmonic,-0.74,0.73,0.0,-0.0,0.16
2,Music,harmonic,-0.78,0.76,0.0,-0.0,0.23
84,Music,percussive,-0.48,0.3,0.0,0.0,0.03
65,Music,harmonic,-0.49,0.42,0.0,-0.0,0.1
274,Music,harmonic,-0.34,0.33,-0.0,0.0,0.08
85,Music,harmonic,-0.67,0.71,0.0,-0.0,0.2
85,Music,percussive,-0.59,0.62,0.0,0.0,0.08
273,Music,percussive,-0.1,0.1,0.0,-0.0,0.02
274,Music,percussive,-0.16,0.26,0.0,-0.0,0.02
114,Music,harmonic,-0.59,0.71,-0.0,0.0,0.18
105,Music,percussive,-0.48,0.43,-0.0,-0.0,0.08
122,Music,percussive,-0.14,0.12,0.0,-0.0,0.03
252,Music,harmonic,-0.26,0.26,0.0,-0.0,0.09
134,Music,percussive,-0.18,0.23,-0.0,-0.0,0.02
125,Music,harmonic,-0.52,0.54,0.0,-0.0,0.15
8,Music,harmonic,-0.19,0.18,-0.0,0.0,0.04
124,Music,percussive,-0.47,0.59,0.0,0.0,0.06
9,Music,percussive,-0.65,0.67,-0.0,-0.0,0.14
135,Music,harmonic,-0.58,0.59,0.01,0.01,0.13
256,Music,percussive,-0.6,0.6,-0.0,0.0,0.07
124,Music,harmonic,-0.31,0.33,0.0,-0.01,0.09
251,Music,percussive,-0.56,0.62,-0.0,-0.0,0.07
52,Music,harmonic,-0.76,0.79,0.04,0.05,0.27
123,Music,percussive,-0.83,0.83,0.0,0.0,0.17
135,Music,percussive,-0.86,0.88,0.0,0.0,0.16
51,Music,percussive,-0.2,0.2,-0.0,-0.0,0.02
123,Music,harmonic,-0.76,0.83,0.0,-0.01,0.22
48,Music,harmonic,-0.28,0.29,0.0,0.0,0.07
253,Music,percussive,-0.09,0.09,-0.0,-0.0,0.01
136,Music,harmonic,-0.46,0.39,-0.0,-0.0,0.08
251,Music,harmonic,-0.51,0.58,-0.0,-0.0,0.09
52,Music,percussive,-0.66,0.71,0.0,0.0,0.1
122,Music,harmonic,-0.57,0.6,0.0,-0.0,0.15
257,Music,percussive,-0.58,0.55,0.0,-0.0,0.11
136,Music,percussive,-0.31,0.25,0.0,0.0,0.04
121,Music,percussive,-0.18,0.17,-0.0,-0.0,0.01
7,Music,percussive,-0.13,0.16,0.0,0.0,0.02
137,Music,harmonic,-0.34,0.35,0.0,0.0,0.08
121,Music,harmonic,-0.33,0.33,-0.0,-0.0,0.09
258,Music,harmonic,-0.35,0.36,-0.0,0.0,0.1
257,Music,harmonic,-0.21,0.21,-0.0,0.0,0.06
256,Music,harmonic,-0.48,0.45,0.0,0.0,0.1
125,Music,percussive,-0.63,0.67,-0.0,-0.0,0.07
48,Music,percussive,-0.7,0.71,-0.0,-0.0,0.1
130,Music,percussive,-0.78,0.72,-0.0,0.0,0.14
49,Music,percussive,-0.34,0.3,0.0,0.0,0.05
130,Music,harmonic,-0.58,0.56,-0.0,0.0,0.18
254,Music,harmonic,-0.51,0.48,-0.0,-0.0,0.13
50,Music,harmonic,-0.79,0.77,-0.0,-0.0,0.21
129,Music,percussive,-0.13,0.13,0.0,0.0,0.01
131,Music,percussive,-0.16,0.14,-0.0,0.0,0.02
129,Music,harmonic,-0.4,0.44,0.0,-0.0,0.09
9,Music,harmonic,-0.67,0.65,-0.0,-0.0,0.18
253,Music,harmonic,-0.47,0.45,-0.0,-0.0,0.14
132,Music,harmonic,-0.41,0.4,-0.0,0.0,0.09
254,Music,percussive,-0.84,0.82,0.0,-0.0,0.1
128,Music,percussive,-0.67,0.69,0.0,0.0,0.08
132,Music,percussive,-0.25,0.3,-0.0,-0.0,0.03
8,Music,percussive,-0.04,0.04,0.0,0.0,0.01
50,Music,percussive,-0.74,0.83,-0.0,0.0,0.13
128,Music,harmonic,-0.39,0.46,0.0,0.0,0.08
127,Music,percussive,-0.23,0.24,-0.0,0.0,0.04
255,Music,harmonic,-0.46,0.43,0.0,-0.0,0.12
49,Music,harmonic,-0.51,0.48,-0.0,0.0,0.15
133,Music,harmonic,-0.5,0.8,0.0,-0.01,0.14
252,Music,percussive,-0.48,0.65,-0.0,0.0,0.08
127,Music,harmonic,-0.62,0.71,-0.0,0.0,0.21
51,Music,harmonic,-0.42,0.37,-0.0,0.0,0.1
126,Music,percussive,-0.17,0.19,0.0,-0.0,0.03
133,Music,percussive,-0.54,0.63,-0.0,-0.0,0.07
255,Music,percussive,-0.21,0.19,-0.0,-0.0,0.03
126,Music,harmonic,-0.52,0.66,-0.0,-0.0,0.14
134,Music,harmonic,-0.36,0.38,-0.0,-0.0,0.09
47,Music,percussive,-0.37,0.39,0.0,0.0,0.05
53,Music,harmonic,-0.12,0.13,-0.0,-0.0,0.03
131,Music,harmonic,-0.26,0.28,-0.0,0.0,0.06
259,Music,percussive,-0.68,0.71,0.0,0.0,0.1
138,Music,percussive,-0.68,0.6,0.0,0.0,0.08
119,Music,harmonic,-0.9,0.92,-0.0,-0.0,0.26
47,Music,harmonic,-0.71,0.84,0.0,-0.0,0.2
118,Music,percussive,-0.58,0.61,0.0,0.0,0.07
115,Music,percussive,-0.27,0.24,0.0,0.0,0.03
259,Music,harmonic,-0.65,0.74,0.0,-0.0,0.19
116,Music,harmonic,-0.31,0.28,0.0,0.0,0.05
7,Music,harmonic,-0.31,0.27,0.0,0.0,0.06
118,Music,harmonic,-0.43,0.37,0.0,-0.0,0.09
280,Music,percussive,-0.23,0.25,0.0,0.0,0.03
54,Music,percussive,-0.91,0.81,0.0,0.0,0.17
250,Music,harmonic,-0.39,0.38,0.0,-0.0,0.06
54,Music,harmonic,-0.42,0.38,-0.0,-0.0,0.07
117,Music,percussive,-0.72,0.72,0.0,-0.0,0.13
139,Music,harmonic,-0.36,0.39,0.0,0.0,0.08
260,Music,harmonic,-0.46,0.51,0.0,0.0,0.14
120,Music,percussive,-0.04,0.05,-0.0,-0.0,0.01
117,Music,harmonic,-0.78,0.82,0.0,0.0,0.21
116,Music,percussive,-0.12,0.14,0.0,0.0,0.02
139,Music,percussive,-0.44,0.41,0.0,-0.0,0.05
249,Music,percussive,-0.47,0.65,-0.0,-0.0,0.07
10,Music,harmonic,-0.5,0.41,0.0,0.0,0.12
46,Music,percussive,-0.37,0.36,-0.0,0.0,0.05
140,Music,percussive,-0.42,0.38,-0.0,-0.0,0.06
140,Music,harmonic,-0.5,0.42,0.0,0.0,0.09
250,Music,percussive,-0.44,0.45,0.0,0.0,0.09
55,Music,harmonic,-0.42,0.38,-0.0,0.0,0.09
258,Music,percussive,-0.11,0.12,-0.0,-0.0,0.02
6,Music,percussive,-0.16,0.19,-0.0,-0.0,0.01
141,Music,harmonic,-0.43,0.55,0.0,-0.0,0.13
137,Music,percussive,-0.26,0.25,0.0,0.0,0.03
138,Music,harmonic,-0.72,0.75,0.0,0.0,0.21
119,Music,percussive,-0.7,0.81,0.0,-0.0,0.09
115,Music,harmonic,-0.29,0.36,0.0,0.0,0.09
114,Music,percussive,-0.9,0.84,0.0,0.0,0.11
260,Music,percussive,-0.52,0.54,0.0,-0.0,0.09
53,Music,percussive,-0.06,0.05,-0.0,-0.0,0.01
120,Music,harmonic,-0.13,0.12,0.0,0.0,0.02
19,Speech,percussive,-0.66,0.56,-0.0,-0.0,0.08
248,Speech,percussive,-0.85,0.87,-0.0,-0.0,0.15
2,Speech,percussive,-0.96,0.91,0.0,-0.0,0.13
217,Speech,harmonic,-0.2,0.22,-0.0,-0.0,0.03
252,Speech,percussive,-0.0,0.01,-0.0,0.0,0.0
280,Speech,percussive,-0.48,0.62,-0.0,-0.0,0.06
19,Speech,harmonic,-0.15,0.19,-0.0,-0.0,0.03
273,Speech,percussive,-0.06,0.05,-0.0,0.0,0.01
253,Speech,percussive,-0.16,0.29,-0.0,-0.0,0.02
280,Speech,harmonic,-0.17,0.19,-0.0,-0.0,0.02
2,Speech,harmonic,-0.31,0.32,0.0,-0.0,0.05
274,Speech,harmonic,-0.16,0.15,0.0,-0.0,0.02
216,Speech,percussive,-0.7,0.75,0.0,0.0,0.09
244,Speech,percussive,-0.55,0.42,-0.0,0.0,0.06
21,Speech,percussive,-0.9,0.94,-0.0,0.0,0.08
245,Speech,harmonic,-0.23,0.23,0.0,-0.0,0.04
253,Speech,harmonic,-0.03,0.06,-0.0,-0.0,0.0
249,Speech,percussive,-0.19,0.22,-0.0,0.0,0.02
223,Speech,percussive,-0.93,0.5,0.0,0.0,0.07
275,Speech,harmonic,-0.26,0.3,0.0,-0.0,0.06
12,Speech,harmonic,-0.22,0.3,-0.0,-0.0,0.05
223,Speech,harmonic,-0.53,0.54,0.0,0.0,0.07
10,Speech,percussive,-0.6,0.44,-0.0,0.0,0.04
222,Speech,percussive,-0.18,0.22,0.0,-0.0,0.02
274,Speech,percussive,-0.75,0.67,0.0,0.0,0.06
10,Speech,harmonic,-0.14,0.08,-0.0,0.0,0.03
279,Speech,percussive,-0.22,0.2,0.0,0.0,0.03
246,Speech,percussive,-0.42,0.52,-0.0,-0.0,0.05
251,Speech,percussive,-0.24,0.24,-0.0,0.0,0.04
277,Speech,harmonic,-0.18,0.27,-0.0,-0.0,0.04
278,Speech,percussive,-0.26,0.2,0.0,-0.0,0.03
220,Speech,harmonic,-0.11,0.11,0.0,-0.0,0.02
218,Speech,percussive,-0.45,0.59,0.0,-0.0,0.06
247,Speech,percussive,-0.54,0.48,-0.0,-0.0,0.08
11,Speech,percussive,-0.62,0.37,-0.0,0.0,0.04
250,Speech,percussive,-0.0,0.0,-0.0,-0.0,0.0
277,Speech,percussive,-0.71,0.76,0.0,0.0,0.07
219,Speech,percussive,-0.71,0.67,-0.0,-0.0,0.15
278,Speech,harmonic,-0.03,0.03,-0.0,-0.0,0.01
247,Speech,harmonic,-0.17,0.43,-0.0,-0.0,0.07
219,Speech,harmonic,-0.45,0.48,0.0,-0.0,0.1
20,Speech,percussive,-0.3,0.4,0.0,-0.0,0.04
1,Speech,harmonic,-0.34,0.22,0.0,0.0,0.08
251,Speech,harmonic,-0.22,0.22,0.0,0.0,0.05
276,Speech,percussive,-0.55,0.61,0.0,-0.0,0.06
11,Speech,harmonic,-0.25,0.23,0.0,0.0,0.04
220,Speech,percussive,-0.22,0.18,-0.0,0.0,0.03
245,Speech,percussive,-0.35,0.32,-0.0,0.0,0.05
217,Speech,percussive,-0.39,0.31,-0.0,0.0,0.05
250,Speech,harmonic,-0.01,0.01,-0.0,-0.0,0.0
9,Speech,percussive,-0.37,0.25,0.0,0.0,0.04
275,Speech,percussive,-0.31,0.33,0.0,0.0,0.05
221,Speech,percussive,-0.58,0.59,0.0,0.0,0.05
0,Speech,percussive,-0.21,0.2,-0.0,-0.0,0.03
246,Speech,harmonic,-0.11,0.15,0.0,-0.0,0.02
279,Speech,harmonic,-0.09,0.07,-0.0,0.0,0.01
276,Speech,harmonic,-0.16,0.14,0.0,-0.0,0.02
252,Speech,harmonic,-0.0,0.0,-0.0,-0.0,0.0
221,Speech,harmonic,-0.23,0.14,0.0,0.0,0.03
21,Speech,harmonic,-0.48,0.54,-0.0,0.0,0.06
218,Speech,harmonic,-0.27,0.29,0.0,-0.0,0.05
20,Speech,harmonic,-0.14,0.24,0.0,-0.0,0.03
248,Speech,harmonic,-0.17,0.13,-0.0,0.0,0.03
1,Speech,percussive,-0.36,0.59,-0.0,0.0,0.05
222,Speech,harmonic,-0.12,0.17,0.0,-0.0,0.03
261,Speech,harmonic,-0.06,0.06,0.0,0.0,0.01
255,Speech,harmonic,-0.48,0.47,0.0,0.0,0.08
273,Speech,harmonic,-0.11,0.12,-0.0,-0.0,0.02
264,Speech,percussive,-0.17,0.15,-0.0,-0.0,0.02
233,Speech,harmonic,-0.27,0.31,0.0,0.0,0.05
14,Speech,harmonic,-0.11,0.12,0.0,-0.0,0.01
16,Speech,harmonic,-0.55,0.63,-0.0,-0.0,0.1
249,Speech,harmonic,-0.15,0.14,-0.0,-0.0,0.04
232,Speech,percussive,-0.6,0.37,0.0,0.0,0.07
265,Speech,harmonic,-0.23,0.17,0.0,0.0,0.04
239,Speech,harmonic,-0.19,0.2,-0.0,-0.0,0.06
258,Speech,percussive,-0.36,0.44,0.0,-0.0,0.05
265,Speech,percussive,-0.27,0.28,-0.0,0.0,0.03
5,Speech,percussive,-0.41,0.49,0.0,0.0,0.09
7,Speech,percussive,-0.42,0.37,0.0,0.0,0.04
239,Speech,percussive,-0.15,0.12,-0.0,-0.0,0.02
5,Speech,harmonic,-0.53,0.5,-0.0,0.0,0.09
266,Speech,harmonic,-0.24,0.15,-0.0,0.0,0.03
231,Speech,percussive,-0.63,0.79,0.0,0.0,0.07
16,Speech,percussive,-0.86,0.87,-0.0,-0.0,0.1
258,Speech,harmonic,-0.25,0.33,-0.0,-0.0,0.05
231,Speech,harmonic,-0.29,0.29,0.0,-0.0,0.06
266,Speech,percussive,-0.63,0.54,-0.0,0.0,0.08
240,Speech,harmonic,-0.12,0.13,-0.0,-0.0,0.02
230,Speech,percussive,-0.16,0.17,-0.0,0.0,0.02
232,Speech,harmonic,-0.39,0.32,0.0,0.0,0.05
259,Speech,harmonic,-0.61,0.62,-0.0,-0.0,0.11
233,Speech,percussive,-0.53,0.54,-0.0,-0.0,0.06
238,Speech,percussive,-0.52,0.44,-0.0,-0.0,0.09
6,Speech,percussive,-0.26,0.3,-0.0,0.0,0.04
261,Speech,percussive,-0.36,0.38,-0.0,0.0,0.03
236,Speech,harmonic,-0.28,0.28,0.0,-0.0,0.04
15,Speech,harmonic,-0.33,0.22,0.0,0.0,0.07
260,Speech,percussive,-0.63,0.51,0.0,-0.0,0.06
262,Speech,harmonic,-0.1,0.11,-0.0,0.0,0.02
235,Speech,percussive,-0.31,0.41,-0.0,0.0,0.05
237,Speech,harmonic,-0.51,0.46,0.0,0.0,0.11
14,Speech,percussive,-0.11,0.09,0.0,0.0,0.01
235,Speech,harmonic,-0.15,0.13,-0.0,0.0,0.03
262,Speech,percussive,-0.2,0.38,-0.0,-0.0,0.04
237,Speech,percussive,-0.74,0.68,0.0,-0.0,0.08
6,Speech,harmonic,-0.33,0.13,-0.06,-0.06,0.06
260,Speech,harmonic,-0.22,0.29,-0.0,-0.0,0.05
7,Speech,harmonic,-0.16,0.17,0.0,0.0,0.03
234,Speech,percussive,-0.17,0.22,0.0,-0.0,0.02
15,Speech,percussive,-0.29,0.29,0.0,0.0,0.04
263,Speech,harmonic,-0.32,0.32,0.0,0.0,0.06
238,Speech,harmonic,-0.32,0.39,0.0,-0.0,0.06
263,Speech,percussive,-0.98,0.87,0.0,0.0,0.08
234,Speech,harmonic,-0.08,0.09,0.0,-0.0,0.02
259,Speech,percussive,-0.81,0.8,-0.0,0.0,0.16
264,Speech,harmonic,-0.21,0.22,0.0,-0.0,0.04
257,Speech,percussive,-0.46,0.35,0.0,-0.0,0.05
267,Speech,harmonic,-0.14,0.09,0.0,0.0,0.02
13,Speech,percussive,-0.86,0.81,-0.0,0.0,0.1
4,Speech,percussive,-0.37,0.38,0.0,-0.0,0.04
242,Speech,percussive,-0.46,0.39,0.0,0.0,0.05
18,Speech,harmonic,-0.12,0.11,-0.0,0.0,0.03
270,Speech,percussive,-0.94,0.91,-0.0,0.0,0.07
8,Speech,percussive,-0.01,0.01,0.0,0.0,0.0
226,Speech,percussive,-0.2,0.23,-0.0,-0.0,0.02
236,Speech,percussive,-0.18,0.2,-0.0,-0.0,0.02
271,Speech,harmonic,-0.25,0.25,0.0,0.0,0.04
226,Speech,harmonic,-0.1,0.18,-0.0,-0.0,0.03
243,Speech,harmonic,-0.19,0.15,0.0,0.0,0.03
271,Speech,percussive,-0.53,0.55,0.0,-0.0,0.07
12,Speech,percussive,-0.39,0.26,-0.0,-0.0,0.04
254,Speech,percussive,-0.69,0.69,-0.0,-0.0,0.1
225,Speech,percussive,-0.77,0.81,0.0,0.0,0.11
3,Speech,harmonic,-0.14,0.12,0.0,0.0,0.02
18,Speech,percussive,-0.25,0.21,-0.0,-0.0,0.03
272,Speech,harmonic,-0.52,0.44,-0.0,0.0,0.09
243,Speech,percussive,-0.69,0.47,0.0,0.0,0.05
225,Speech,harmonic,-0.58,0.55,0.0,0.0,0.09
272,Speech,percussive,-0.71,0.61,-0.0,-0.0,0.13
224,Speech,percussive,-0.39,0.32,0.0,-0.0,0.04
254,Speech,harmonic,-0.34,0.4,0.0,-0.0,0.07
244,Speech,harmonic,-0.55,0.38,-0.0,0.0,0.12
9,Speech,harmonic,-0.32,0.23,0.0,0.0,0.05
3,Speech,percussive,-0.5,0.3,0.0,0.0,0.04
224,Speech,harmonic,-0.25,0.36,0.0,-0.0,0.09
227,Speech,harmonic,-0.09,0.1,-0.0,-0.0,0.02
270,Speech,harmonic,-0.31,0.17,-0.0,-0.0,0.03
240,Speech,percussive,-0.41,0.48,0.0,-0.0,0.05
267,Speech,percussive,-0.58,0.54,0.0,0.0,0.05
230,Speech,harmonic,-0.06,0.07,-0.0,-0.0,0.01
17,Speech,harmonic,-0.27,0.37,-0.0,-0.0,0.08
257,Speech,harmonic,-0.07,0.07,0.0,0.0,0.01
268,Speech,harmonic,-0.18,0.28,-0.0,-0.0,0.05
229,Speech,percussive,-0.43,0.41,-0.0,-0.0,0.08
8,Speech,harmonic,-0.0,0.0,0.0,0.0,0.0
241,Speech,harmonic,-0.1,0.11,0.0,-0.0,0.02
229,Speech,harmonic,-0.34,0.31,-0.0,-0.0,0.06
256,Speech,percussive,-0.18,0.24,-0.0,0.0,0.03
268,Speech,percussive,-0.55,0.51,-0.0,-0.0,0.04
4,Speech,harmonic,-0.65,0.67,0.0,0.0,0.11
228,Speech,percussive,-0.63,0.62,-0.0,-0.0,0.09
241,Speech,percussive,-0.39,0.32,0.0,0.0,0.04
17,Speech,percussive,-0.6,0.56,-0.0,-0.0,0.13
269,Speech,harmonic,-0.17,0.21,0.0,-0.0,0.04
228,Speech,harmonic,-0.51,0.55,-0.0,0.0,0.1
